facility_name,facility_code,unit_code,power_mw,emissions_t,timestamp,lat,lon
Adelaide Desalination,ADP,ADPBA1,0.175,0.0,2026-05-10T17:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.019,0.0,2026-05-10T17:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.164,0.0,2026-05-10T17:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.019,0.0,2026-05-10T17:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.079,0.0,2026-05-10T18:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-10T18:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.045,0.0,2026-05-10T18:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.015,0.0,2026-05-10T18:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-10T18:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.111,0.0,2026-05-10T18:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-10T18:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.006,0.0,2026-05-10T18:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.017,0.0,2026-05-10T18:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.006,0.0,2026-05-10T18:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.035,0.0,2026-05-10T18:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.005,0.0,2026-05-10T18:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.068,0.0,2026-05-10T19:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.168,0.0,2026-05-10T19:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.035,0.0,2026-05-10T19:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.045,0.0,2026-05-10T19:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.006,0.0,2026-05-10T19:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.058,0.0,2026-05-10T19:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.129,0.0,2026-05-10T19:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.06,0.0,2026-05-10T19:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.004,0.0,2026-05-10T19:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-10T19:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.022,0.0,2026-05-10T19:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.009,0.0,2026-05-10T19:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.032,0.0,2026-05-10T20:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-10T20:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.041,0.0,2026-05-10T20:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.064,0.0,2026-05-10T20:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.006,0.0,2026-05-10T20:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.017,0.0,2026-05-10T20:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.003,0.0,2026-05-10T20:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.017,0.0,2026-05-10T20:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.002,0.0,2026-05-10T20:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.07,0.0,2026-05-10T20:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.119,0.0,2026-05-10T20:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.0,0.0,2026-05-10T20:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.073,0.0,2026-05-10T21:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.1,0.0,2026-05-10T21:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.017,0.0,2026-05-10T21:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.019,0.0,2026-05-10T21:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-10T21:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.022,0.0,2026-05-10T21:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.059,0.0,2026-05-10T21:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.077,0.0,2026-05-10T21:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.16,0.0,2026-05-10T21:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.075,0.0,2026-05-10T21:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.02,0.0,2026-05-10T21:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.043,0.0,2026-05-10T21:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.125,0.0,2026-05-10T22:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.002,0.0,2026-05-10T22:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.177,0.0,2026-05-10T22:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.034,0.0,2026-05-10T22:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.055,0.0,2026-05-10T22:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.047,0.0,2026-05-10T22:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.004,0.0,2026-05-10T22:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.005,0.0,2026-05-10T22:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.596,0.0,2026-05-10T22:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.338,0.0,2026-05-10T22:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.001,0.0,2026-05-10T22:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.65,0.0,2026-05-10T22:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.38,0.0,2026-05-10T23:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.626,0.0,2026-05-10T23:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.376,0.0,2026-05-10T23:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.048,0.0,2026-05-10T23:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.023,0.0,2026-05-10T23:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.042,0.0,2026-05-10T23:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.094,0.0,2026-05-10T23:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.011,0.0,2026-05-10T23:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.643,0.0,2026-05-10T23:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.369,0.0,2026-05-10T23:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.042,0.0,2026-05-10T23:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.792,0.0,2026-05-10T23:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.207,0.0,2026-05-11T00:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.805,0.0,2026-05-11T00:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-5.915,0.0,2026-05-11T00:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-6.036,0.0,2026-05-11T00:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-5.957,0.0,2026-05-11T00:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.299,0.0,2026-05-11T00:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-11T00:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.056,0.0,2026-05-11T00:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-11T00:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-3.521,0.0,2026-05-11T00:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.512,0.0,2026-05-11T00:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.799,0.0,2026-05-11T00:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.242,0.0,2026-05-11T01:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.052,0.0,2026-05-11T01:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.001,0.0,2026-05-11T01:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.021,0.0,2026-05-11T01:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.839,0.0,2026-05-11T01:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.051,0.0,2026-05-11T01:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.013,0.0,2026-05-11T01:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.064,0.0,2026-05-11T01:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.027,0.0,2026-05-11T01:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.714,0.0,2026-05-11T01:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.435,0.0,2026-05-11T01:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.814,0.0,2026-05-11T01:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.196,0.0,2026-05-11T02:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.023,0.0,2026-05-11T02:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.023,0.0,2026-05-11T02:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.772,0.0,2026-05-11T02:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.239,0.0,2026-05-11T02:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.075,0.0,2026-05-11T02:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-11T02:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-11T02:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.011,0.0,2026-05-11T02:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.713,0.0,2026-05-11T02:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-6.011,0.0,2026-05-11T02:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-6.02,0.0,2026-05-11T02:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.267,0.0,2026-05-11T03:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.009,0.0,2026-05-11T03:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.024,0.0,2026-05-11T03:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.001,0.0,2026-05-11T03:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.018,0.0,2026-05-11T03:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.075,0.0,2026-05-11T03:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.051,0.0,2026-05-11T03:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-11T03:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-11T03:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.091,0.0,2026-05-11T03:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-11T03:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.001,0.0,2026-05-11T03:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-11T04:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.935,0.0,2026-05-11T04:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-5.921,0.0,2026-05-11T04:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.195,0.0,2026-05-11T04:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.884,0.0,2026-05-11T04:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-5.992,0.0,2026-05-11T04:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.216,0.0,2026-05-11T04:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-2.245,0.0,2026-05-11T04:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.141,0.0,2026-05-11T04:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.0,0.0,2026-05-11T04:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.1,0.0,2026-05-11T04:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.057,0.0,2026-05-11T04:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.078,0.0,2026-05-11T05:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.047,0.0,2026-05-11T05:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.003,0.0,2026-05-11T05:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.003,0.0,2026-05-11T05:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.016,0.0,2026-05-11T05:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.015,0.0,2026-05-11T05:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.002,0.0,2026-05-11T05:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-11T05:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.046,0.0,2026-05-11T05:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.004,0.0,2026-05-11T05:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.069,0.0,2026-05-11T05:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.013,0.0,2026-05-11T05:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.006,0.0,2026-05-11T06:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.075,0.0,2026-05-11T06:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.207,0.0,2026-05-11T06:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.112,0.0,2026-05-11T06:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-11T06:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.049,0.0,2026-05-11T06:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,6.035,0.0,2026-05-11T06:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.176,0.0,2026-05-11T06:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-11T06:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.1,0.0,2026-05-11T06:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.016,0.0,2026-05-11T06:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.005,0.0,2026-05-11T06:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.0,0.0,2026-05-11T07:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.004,0.0,2026-05-11T07:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,4.832,0.0,2026-05-11T07:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.274,0.0,2026-05-11T07:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.006,0.0,2026-05-11T07:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,4.717,0.0,2026-05-11T07:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.949,0.0,2026-05-11T07:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.998,0.0,2026-05-11T07:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.955,0.0,2026-05-11T07:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.828,0.0,2026-05-11T07:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.556,0.0,2026-05-11T07:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.993,0.0,2026-05-11T07:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,6.014,0.0,2026-05-11T08:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.935,0.0,2026-05-11T08:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,4.919,0.0,2026-05-11T08:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,2.242,0.0,2026-05-11T08:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.844,0.0,2026-05-11T08:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.812,0.0,2026-05-11T08:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,5.234,0.0,2026-05-11T08:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,6.137,0.0,2026-05-11T08:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,6.136,0.0,2026-05-11T08:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,6.024,0.0,2026-05-11T08:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,6.091,0.0,2026-05-11T08:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.975,0.0,2026-05-11T08:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.082,0.0,2026-05-11T09:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.201,0.0,2026-05-11T09:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,1.099,0.0,2026-05-11T09:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.011,0.0,2026-05-11T09:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.009,0.0,2026-05-11T09:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,3.495,0.0,2026-05-11T09:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,3.023,0.0,2026-05-11T09:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.152,0.0,2026-05-11T09:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.039,0.0,2026-05-11T09:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.0,0.0,2026-05-11T09:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.055,0.0,2026-05-11T09:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.087,0.0,2026-05-11T09:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.095,0.0,2026-05-11T10:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.081,0.0,2026-05-11T10:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.184,0.0,2026-05-11T10:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.092,0.0,2026-05-11T10:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.085,0.0,2026-05-11T10:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.021,0.0,2026-05-11T10:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.013,0.0,2026-05-11T10:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-11T10:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.075,0.0,2026-05-11T10:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.039,0.0,2026-05-11T10:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.21,0.0,2026-05-11T10:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.023,0.0,2026-05-11T10:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.1,0.0,2026-05-11T11:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.085,0.0,2026-05-11T11:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.086,0.0,2026-05-11T11:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.002,0.0,2026-05-11T11:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.129,0.0,2026-05-11T11:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.036,0.0,2026-05-11T11:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.017,0.0,2026-05-11T11:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.043,0.0,2026-05-11T11:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.059,0.0,2026-05-11T11:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.06,0.0,2026-05-11T11:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.84,0.0,2026-05-11T11:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.208,0.0,2026-05-11T11:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-2.707,0.0,2026-05-11T12:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.399,0.0,2026-05-11T12:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.199,0.0,2026-05-11T12:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.782,0.0,2026-05-11T12:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.318,0.0,2026-05-11T12:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.111,0.0,2026-05-11T12:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.066,0.0,2026-05-11T12:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.065,0.0,2026-05-11T12:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.139,0.0,2026-05-11T12:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.05,0.0,2026-05-11T12:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.062,0.0,2026-05-11T12:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.077,0.0,2026-05-11T12:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-11T13:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.026,0.0,2026-05-11T13:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.142,0.0,2026-05-11T13:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.022,0.0,2026-05-11T13:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-11T13:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.092,0.0,2026-05-11T13:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-11T13:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.016,0.0,2026-05-11T13:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.598,0.0,2026-05-11T13:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.236,0.0,2026-05-11T13:45:00+10:00,-35.100751,138.483357
