facility_name,facility_code,unit_code,power_mw,emissions_t,timestamp,lat,lon
Adelaide Desalination,ADP,ADPBA1,0.087,0.0,2026-05-09 08:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.005,0.0,2026-05-09 08:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.084,0.0,2026-05-09 08:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.156,0.0,2026-05-09 08:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.002,0.0,2026-05-09 08:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.036,0.0,2026-05-09 09:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.007,0.0,2026-05-09 09:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.075,0.0,2026-05-09 09:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.001,0.0,2026-05-09 09:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.002,0.0,2026-05-09 09:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.073,0.0,2026-05-09 09:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.029,0.0,2026-05-09 09:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.016,0.0,2026-05-09 09:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.04,0.0,2026-05-09 09:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-09 09:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.018,0.0,2026-05-09 09:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.026,0.0,2026-05-09 09:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.162,0.0,2026-05-09 10:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.047,0.0,2026-05-09 10:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.099,0.0,2026-05-09 10:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.199,0.0,2026-05-09 10:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.012,0.0,2026-05-09 10:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.106,0.0,2026-05-09 10:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.024,0.0,2026-05-09 10:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.013,0.0,2026-05-09 10:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.125,0.0,2026-05-09 10:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.091,0.0,2026-05-09 10:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.043,0.0,2026-05-09 10:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.034,0.0,2026-05-09 10:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.036,0.0,2026-05-09 11:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.059,0.0,2026-05-09 11:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.144,0.0,2026-05-09 11:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.023,0.0,2026-05-09 11:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.049,0.0,2026-05-09 11:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.027,0.0,2026-05-09 11:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.106,0.0,2026-05-09 11:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.036,0.0,2026-05-09 11:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.078,0.0,2026-05-09 11:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.057,0.0,2026-05-09 11:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.021,0.0,2026-05-09 11:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.01,0.0,2026-05-09 11:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.0,0.0,2026-05-09 12:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.003,0.0,2026-05-09 12:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.077,0.0,2026-05-09 12:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.01,0.0,2026-05-09 12:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.009,0.0,2026-05-09 12:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.022,0.0,2026-05-09 12:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.049,0.0,2026-05-09 12:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.087,0.0,2026-05-09 12:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.022,0.0,2026-05-09 12:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.005,0.0,2026-05-09 12:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.024,0.0,2026-05-09 12:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.039,0.0,2026-05-09 12:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.116,0.0,2026-05-09 13:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.059,0.0,2026-05-09 13:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.053,0.0,2026-05-09 13:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.648,0.0,2026-05-09 13:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.387,0.0,2026-05-09 13:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.071,0.0,2026-05-09 13:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.095,0.0,2026-05-09 13:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.092,0.0,2026-05-09 13:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.121,0.0,2026-05-09 13:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.004,0.0,2026-05-09 13:45:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.009,0.0,2026-05-09 13:50:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.014,0.0,2026-05-09 13:55:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.022,0.0,2026-05-09 14:00:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-1.692,0.0,2026-05-09 14:05:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-5.386,0.0,2026-05-09 14:10:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-2.665,0.0,2026-05-09 14:15:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.253,0.0,2026-05-09 14:20:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,0.105,0.0,2026-05-09 14:25:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-4.386,0.0,2026-05-09 14:30:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.027,0.0,2026-05-09 14:35:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.009,0.0,2026-05-09 14:40:00+10:00,-35.100751,138.483357
Adelaide Desalination,ADP,ADPBA1,-0.009,0.0,2026-05-09 14:45:00+10:00,-35.100751,138.483357
